ds,yhat,yhat_lower,yhat_upper,sku_id,sku_name,segment
2023-03-20,6014.653797913745,5443.513233242706,6562.459116084115,SKU0092,BrandB Soap,AY
2023-03-27,5866.961257512717,5341.359130161436,6381.833413308567,SKU0092,BrandB Soap,AY
2023-04-03,5655.620056919436,5119.11708020075,6172.221529746212,SKU0092,BrandB Soap,AY
2023-04-10,5577.60367132697,5043.823651983608,6063.739903763867,SKU0092,BrandB Soap,AY
2023-04-17,5668.033196232229,5114.6014415382415,6202.386572944451,SKU0092,BrandB Soap,AY
2023-04-24,5793.606039607026,5235.291203899758,6307.9206105704825,SKU0092,BrandB Soap,AY
2023-05-01,5820.619333710443,5271.7634436267535,6368.614951791298,SKU0092,BrandB Soap,AY
2023-05-08,5750.003327972993,5186.471518999338,6302.862432801687,SKU0092,BrandB Soap,AY
2023-05-15,5682.717540007671,5192.760609588622,6176.4361588301135,SKU0092,BrandB Soap,AY
2023-05-22,5687.604791720026,5181.424005181544,6184.759763100083,SKU0092,BrandB Soap,AY
2023-05-29,5734.875768409508,5201.759851382555,6249.21828098035,SKU0092,BrandB Soap,AY
2023-06-05,5751.7133585770225,5250.984899841789,6265.061262952496,SKU0092,BrandB Soap,AY
2023-06-12,5710.7270658651005,5219.295707160436,6219.273702133237,SKU0092,BrandB Soap,AY
2023-06-19,5649.142030052907,5115.084434087674,6147.087647574569,SKU0092,BrandB Soap,AY
2023-06-26,5619.26736351282,5115.885358507013,6164.82332365364,SKU0092,BrandB Soap,AY
2023-07-03,5641.921499882086,5103.391054855217,6138.30749957161,SKU0092,BrandB Soap,AY
2023-07-10,5702.420686814862,5203.722183749543,6209.112752684861,SKU0092,BrandB Soap,AY
2023-07-17,5767.152064418433,5244.864219170896,6312.742422100169,SKU0092,BrandB Soap,AY
2023-07-24,5796.139484576143,5264.063105669733,6306.064417838475,SKU0092,BrandB Soap,AY
2023-07-31,5762.183649866402,5289.265511202525,6235.354810376652,SKU0092,BrandB Soap,AY
2023-08-07,5682.538087975804,5186.505950387469,6239.056127165968,SKU0092,BrandB Soap,AY
2023-08-14,5625.318830781522,5097.67045839557,6099.462279239838,SKU0092,BrandB Soap,AY
2023-08-21,5654.254340315785,5164.724154267833,6207.206875903715,SKU0092,BrandB Soap,AY
2023-08-28,5752.23509686243,5201.655752627337,6272.681419650313,SKU0092,BrandB Soap,AY
2023-09-04,5819.860065649434,5295.216267598497,6304.665762564169,SKU0092,BrandB Soap,AY
2023-09-11,5778.135005573178,5262.566667321957,6326.23406945239,SKU0092,BrandB Soap,AY
2023-09-18,5670.276156914188,5158.030197284611,6177.62030858595,SKU0092,BrandB Soap,AY
2023-09-25,5629.80990555108,5110.130868812776,6195.203048626158,SKU0092,BrandB Soap,AY
2023-10-02,5727.803452785766,5200.964902756849,6252.500185674242,SKU0092,BrandB Soap,AY
2023-10-09,5871.942285137677,5341.419558943599,6383.124965905167,SKU0092,BrandB Soap,AY
2023-10-16,5893.842579978181,5388.121164716648,6423.26670409947,SKU0092,BrandB Soap,AY
2023-10-23,5742.80122927129,5182.3500559273725,6277.971058340618,SKU0092,BrandB Soap,AY
2023-10-30,5559.536998285289,5064.032593106587,6111.297091876014,SKU0092,BrandB Soap,AY
2023-11-06,5527.083713671256,5028.74110711357,6094.725988947048,SKU0092,BrandB Soap,AY
2023-11-13,5661.665862811278,5140.495002035676,6198.524290246052,SKU0092,BrandB Soap,AY
2023-11-20,5793.723181946656,5291.139285598632,6274.565549119421,SKU0092,BrandB Soap,AY
2023-11-27,5772.951673563994,5270.302362082924,6303.368627208537,SKU0092,BrandB Soap,AY
2023-12-04,5657.025504390721,5133.09424867869,6187.050051129024,SKU0092,BrandB Soap,AY
2023-12-11,5648.5475294448315,5123.506401644564,6142.163813940987,SKU0092,BrandB Soap,AY
2023-12-18,5841.538391088637,5323.094008365464,6357.366309822944,SKU0092,BrandB Soap,AY
2023-12-25,6078.892277833556,5550.3358826981475,6569.674897087659,SKU0092,BrandB Soap,AY
2023-12-31,5734.354307733609,5172.790617595123,6253.243470955334,SKU0092,BrandB Soap,AY
2024-01-07,5520.522216829157,5011.527309769999,6031.7340731068725,SKU0092,BrandB Soap,AY
2024-01-14,5207.743595089355,4688.474144764839,5709.714130484876,SKU0092,BrandB Soap,AY
2024-01-21,5078.218337812936,4557.321530466056,5625.279240686367,SKU0092,BrandB Soap,AY
2024-01-28,5211.656849027826,4659.039231050641,5736.375768301096,SKU0092,BrandB Soap,AY
2024-02-04,5411.578183417847,4874.858470058557,5925.539724354634,SKU0092,BrandB Soap,AY
2024-02-11,5438.7752902251605,4938.580946624261,5951.16402990261,SKU0092,BrandB Soap,AY
2024-02-18,5280.038743344282,4736.3135473144575,5792.514116829409,SKU0092,BrandB Soap,AY
2024-02-25,5147.649512186947,4625.732995448365,5691.333545455643,SKU0092,BrandB Soap,AY
2024-03-03,5222.3930048328575,4690.1202315056335,5716.956279291731,SKU0092,BrandB Soap,AY
2024-03-10,5443.660639829786,4889.281233796389,5943.271846791642,SKU0092,BrandB Soap,AY
2024-03-17,5581.822236803171,5049.712101301594,6080.681416211767,SKU0092,BrandB Soap,AY
2024-03-24,5496.282465968545,4961.660181879188,6018.715884795479,SKU0092,BrandB Soap,AY
2024-03-31,5280.802197242897,4747.6097451965325,5780.1331068494555,SKU0092,BrandB Soap,AY
2024-04-07,5145.8619773365945,4633.824452061611,5692.111361863108,SKU0092,BrandB Soap,AY
2024-04-14,5191.058088807242,4623.032764780741,5662.992000008849,SKU0092,BrandB Soap,AY
2024-04-21,5323.878853105377,4800.4441212762185,5848.192295403271,SKU0092,BrandB Soap,AY
2024-04-28,5389.935370931694,4849.368918893393,5935.5379228810425,SKU0092,BrandB Soap,AY
2024-05-05,5342.036993942451,4851.117965906312,5853.112851971068,SKU0092,BrandB Soap,AY
2024-05-12,5262.089553537307,4706.5175156569185,5758.451918215656,SKU0092,BrandB Soap,AY
2024-05-19,5242.426020638424,4744.504120558394,5793.9531818821715,SKU0092,BrandB Soap,AY
2024-05-26,5283.983586728153,4700.743539384671,5825.186317716848,SKU0092,BrandB Soap,AY
2024-06-02,5317.048824635234,4804.0008909781,5846.594407210107,SKU0092,BrandB Soap,AY
2024-06-09,5293.081909705205,4732.337655086774,5803.065651960944,SKU0092,BrandB Soap,AY
2024-06-16,5231.860942964608,4693.67248717644,5756.943972108402,SKU0092,BrandB Soap,AY
2024-06-23,5187.5332462044325,4683.715494462079,5693.641749292959,SKU0092,BrandB Soap,AY
2024-06-30,5193.507704177008,4666.982479409056,5735.247317924586,SKU0092,BrandB Soap,AY
2024-07-07,5244.908125022874,4717.7032758784135,5778.400154517136,SKU0092,BrandB Soap,AY
2024-07-14,5312.560960909132,4805.421555836711,5821.394691759657,SKU0092,BrandB Soap,AY
2024-07-21,5357.208728613316,4883.636532143821,5842.083214133344,SKU0092,BrandB Soap,AY
2024-07-28,5344.342330202079,4815.521472675195,5913.045995056551,SKU0092,BrandB Soap,AY
2024-08-04,5273.888780072075,4746.989945711046,5794.18122688191,SKU0092,BrandB Soap,AY
2024-08-11,5200.577434150718,4685.99801678852,5715.809931298643,SKU0092,BrandB Soap,AY
2024-08-18,5198.690186199251,4641.120857215174,5726.677439978219,SKU0092,BrandB Soap,AY
2024-08-25,5282.6508747185335,4747.975366595037,5812.197715091545,SKU0092,BrandB Soap,AY
2024-09-01,5372.365021600125,4859.228037676733,5850.262549339279,SKU0092,BrandB Soap,AY
2024-09-08,5367.91317064457,4834.1414237993895,5898.748063021121,SKU0092,BrandB Soap,AY
2024-09-15,5268.624595346992,4731.2920054841825,5839.744686886983,SKU0092,BrandB Soap,AY
2024-09-22,5192.345281834491,4701.470404362012,5716.048241745051,SKU0092,BrandB Soap,AY
2024-09-29,5247.888934313059,4735.4934644479235,5789.10710110327,SKU0092,BrandB Soap,AY
2024-10-06,5395.686573718136,4852.692221303563,5952.004321594253,SKU0092,BrandB Soap,AY
2024-10-13,5471.603260531469,4978.3430676609105,5968.896708702176,SKU0092,BrandB Soap,AY
2024-10-20,5368.903709273194,4803.425440607072,5874.142060073988,SKU0092,BrandB Soap,AY
2024-10-27,5173.240153525309,4648.079519502181,5661.068462391583,SKU0092,BrandB Soap,AY
2024-11-03,5079.57089042335,4544.839714933145,5603.238826325905,SKU0092,BrandB Soap,AY
2024-11-10,5172.667467738678,4665.816896754885,5690.626844276138,SKU0092,BrandB Soap,AY
2024-11-17,5328.1612618074705,4830.0756838396555,5841.535019419639,SKU0092,BrandB Soap,AY
2024-11-24,5361.7765253637845,4816.720785592723,5904.012692776565,SKU0092,BrandB Soap,AY
2024-12-01,5256.93090313338,4771.7774561471715,5773.316051380975,SKU0092,BrandB Soap,AY
2024-12-08,5193.161764974683,4675.542031054694,5705.866598106968,SKU0092,BrandB Soap,AY
2024-12-15,5326.758250681104,4774.374324586371,5838.987598953215,SKU0092,BrandB Soap,AY
2024-12-22,5578.860457958211,5041.672520091994,6130.819881314093,SKU0092,BrandB Soap,AY
2021-01-04,6134.968645584877,5724.479400598178,6586.811038013913,SKU0100,BrandD Toothpaste,AY
2021-01-11,5924.383886698497,5476.142586867774,6345.660230614017,SKU0100,BrandD Toothpaste,AY
2021-01-18,5826.924669345939,5397.085907308812,6273.358022012968,SKU0100,BrandD Toothpaste,AY
2021-01-25,5860.77922117117,5432.073097871852,6301.180936573791,SKU0100,BrandD Toothpaste,AY
2021-02-01,5920.635651915247,5491.654581778488,6361.252305176652,SKU0100,BrandD Toothpaste,AY
2021-02-08,5925.748209524697,5497.377689012442,6364.359850108109,SKU0100,BrandD Toothpaste,AY
2021-02-15,5910.670240414671,5485.811174987405,6320.6158902823,SKU0100,BrandD Toothpaste,AY
2021-02-22,5956.458125233587,5527.997664571851,6379.819630419555,SKU0100,BrandD Toothpaste,AY
2021-03-01,6062.190993903026,5641.362998094136,6484.327741850257,SKU0100,BrandD Toothpaste,AY
2021-03-08,6125.39536601261,5720.173452921889,6586.639427862234,SKU0100,BrandD Toothpaste,AY
2021-03-15,6058.567821372568,5623.627802225898,6521.190038217796,SKU0100,BrandD Toothpaste,AY
2021-03-22,5898.659236610626,5443.167967182297,6326.104347294249,SKU0100,BrandD Toothpaste,AY
2021-03-29,5775.416087321764,5345.151285498104,6203.583746237227,SKU0100,BrandD Toothpaste,AY
2021-04-05,5775.09053292236,5330.031345969437,6199.409529825322,SKU0100,BrandD Toothpaste,AY
2021-04-12,5856.987276830123,5433.781693689524,6283.126718172621,SKU0100,BrandD Toothpaste,AY
2021-04-19,5911.208771605549,5481.3985283267075,6337.261551945227,SKU0100,BrandD Toothpaste,AY
2021-04-26,5880.6199582195695,5435.3655535798725,6290.303372468183,SKU0100,BrandD Toothpaste,AY
2021-05-03,5808.045288193869,5371.600753221357,6249.595977851664,SKU0100,BrandD Toothpaste,AY
2021-05-10,5771.189866907546,5357.5825112741395,6205.876889374957,SKU0100,BrandD Toothpaste,AY
2021-05-17,5796.095557266295,5384.737915423297,6202.744483411035,SKU0100,BrandD Toothpaste,AY
2021-05-24,5844.879920861271,5420.412825650825,6288.684271295028,SKU0100,BrandD Toothpaste,AY
2021-05-31,5870.631048886692,5449.400740887361,6315.383788701137,SKU0100,BrandD Toothpaste,AY
2021-06-07,5861.220605759071,5399.814078882742,6301.568656675169,SKU0100,BrandD Toothpaste,AY
2021-06-14,5830.69775275024,5437.8582326769465,6283.224601382969,SKU0100,BrandD Toothpaste,AY
2021-06-21,5792.151375010632,5349.872850572218,6193.632630362317,SKU0100,BrandD Toothpaste,AY
2021-06-28,5754.978983510465,5326.702163463164,6167.7558422351285,SKU0100,BrandD Toothpaste,AY
2021-07-05,5735.999857594037,5294.1456618236725,6201.941374779087,SKU0100,BrandD Toothpaste,AY
2021-07-12,5748.600358312634,5330.919370570296,6201.636241264239,SKU0100,BrandD Toothpaste,AY
2021-07-19,5776.472679280793,5340.802267811675,6207.532458177455,SKU0100,BrandD Toothpaste,AY
2021-07-26,5779.094570349248,5338.997507774984,6228.127178840209,SKU0100,BrandD Toothpaste,AY
2021-08-02,5741.291680993648,5324.209143940776,6163.51578640548,SKU0100,BrandD Toothpaste,AY
2021-08-09,5708.029273953589,5276.130649002011,6152.109633234482,SKU0100,BrandD Toothpaste,AY
2021-08-16,5744.7673126656555,5339.381214324833,6187.952451280328,SKU0100,BrandD Toothpaste,AY
2021-08-23,5854.688816545758,5427.875267322396,6281.7769485692215,SKU0100,BrandD Toothpaste,AY
2021-08-30,5954.77050487429,5515.605333545711,6380.7321123558495,SKU0100,BrandD Toothpaste,AY
2021-09-06,5956.656361316379,5513.915892068255,6382.059145144162,SKU0100,BrandD Toothpaste,AY
2021-09-13,5868.508726084099,5453.243640196349,6297.727471065666,SKU0100,BrandD Toothpaste,AY
2021-09-20,5793.219697038791,5341.02714221815,6220.619171417303,SKU0100,BrandD Toothpaste,AY
2021-09-27,5814.025365203362,5373.518604155253,6211.049809626833,SKU0100,BrandD Toothpaste,AY
2021-10-04,5898.64350631543,5457.877327449876,6333.664527349447,SKU0100,BrandD Toothpaste,AY
2021-10-11,5939.98272762448,5489.114149565896,6347.204225980069,SKU0100,BrandD Toothpaste,AY
2021-10-18,5889.0135383043325,5465.035700631927,6310.306807502235,SKU0100,BrandD Toothpaste,AY
2021-10-25,5817.1269216438595,5408.713255459555,6244.023154173138,SKU0100,BrandD Toothpaste,AY
2021-11-01,5827.689572723373,5426.552292820271,6289.411642194462,SKU0100,BrandD Toothpaste,AY
2021-11-08,5922.68256020437,5480.695659514794,6358.4056073305255,SKU0100,BrandD Toothpaste,AY
2021-11-15,5993.607419924643,5541.917104521892,6448.5081990900135,SKU0100,BrandD Toothpaste,AY
2021-11-22,5957.038172268892,5542.7194174594015,6388.220668574044,SKU0100,BrandD Toothpaste,AY
2021-11-29,5871.384364262282,5456.482547720162,6322.776976249,SKU0100,BrandD Toothpaste,AY
2021-12-06,5882.740524985925,5448.633365073601,6318.124491120737,SKU0100,BrandD Toothpaste,AY
2021-12-13,6050.985719852169,5621.3081227981265,6476.214980574617,SKU0100,BrandD Toothpaste,AY
2021-12-20,6259.7572874456755,5851.502844333588,6682.391455688928,SKU0100,BrandD Toothpaste,AY
2021-12-27,6325.2960955849785,5903.0716125689905,6767.111141774874,SKU0100,BrandD Toothpaste,AY
2022-01-03,6187.950875695962,5727.505470398134,6598.775663460184,SKU0100,BrandD Toothpaste,AY
2022-01-10,5971.49067272904,5538.608509897687,6382.2886759809035,SKU0100,BrandD Toothpaste,AY
2022-01-17,5847.359922058908,5377.409905051036,6244.064751163067,SKU0100,BrandD Toothpaste,AY
2022-01-24,5863.430737957043,5433.510655298039,6308.67254706892,SKU0100,BrandD Toothpaste,AY
2022-01-31,5927.160086534905,5481.181638257357,6351.854441551925,SKU0100,BrandD Toothpaste,AY
2022-02-07,5942.660651321683,5504.648184956132,6367.10980660227,SKU0100,BrandD Toothpaste,AY
2022-02-14,5924.580392821555,5458.671578303468,6356.726663422231,SKU0100,BrandD Toothpaste,AY
2022-02-21,5955.8420204511,5510.407715862079,6398.53585207981,SKU0100,BrandD Toothpaste,AY
2022-02-28,6056.30815397587,5597.885328398365,6505.211374006558,SKU0100,BrandD Toothpaste,AY
2022-03-07,6135.793571584906,5708.5461435392635,6553.4217487933865,SKU0100,BrandD Toothpaste,AY
2022-03-14,6093.453337441924,5646.233778759767,6511.0438714054935,SKU0100,BrandD Toothpaste,AY
2022-03-21,5941.609074248467,5517.011877838875,6368.461475786388,SKU0100,BrandD Toothpaste,AY
2022-03-28,5802.2614733748505,5371.869358840693,6234.148047459788,SKU0100,BrandD Toothpaste,AY
2022-04-04,5779.132631327178,5380.438647116465,6235.781579733581,SKU0100,BrandD Toothpaste,AY
2022-04-11,5853.906751809055,5428.226018410061,6273.432846374752,SKU0100,BrandD Toothpaste,AY
2022-04-18,5919.974875326226,5477.492454799374,6351.944241460086,SKU0100,BrandD Toothpaste,AY
2022-04-25,5903.775875472234,5441.11782992156,6315.0653028263405,SKU0100,BrandD Toothpaste,AY
2022-05-02,5832.499436473223,5390.835981950814,6266.602140676775,SKU0100,BrandD Toothpaste,AY
2022-05-09,5785.004579337837,5322.414936306826,6210.289520573471,SKU0100,BrandD Toothpaste,AY
2022-05-16,5800.193393200826,5367.700822185975,6229.289578987739,SKU0100,BrandD Toothpaste,AY
2022-05-23,5848.5974612902555,5410.671273397213,6281.27629544807,SKU0100,BrandD Toothpaste,AY
2022-05-30,5880.3805886452865,5430.186398046664,6305.926769536467,SKU0100,BrandD Toothpaste,AY
2022-06-06,5876.422193263004,5426.747590264426,6307.881414106994,SKU0100,BrandD Toothpaste,AY
2022-06-13,5848.318632882726,5430.016620979986,6297.949023530047,SKU0100,BrandD Toothpaste,AY
2022-06-20,5810.446323271928,5371.497923619956,6258.217587028334,SKU0100,BrandD Toothpaste,AY
2022-06-27,5771.914058299737,5323.799403490965,6205.560052749176,SKU0100,BrandD Toothpaste,AY
2022-07-04,5748.098681260758,5319.144769578122,6213.295254479417,SKU0100,BrandD Toothpaste,AY
2022-07-11,5755.028320373149,5333.334171413934,6173.720183868997,SKU0100,BrandD Toothpaste,AY
2022-07-18,5782.793432343631,5353.906196034961,6212.977061925478,SKU0100,BrandD Toothpaste,AY
2022-07-25,5792.398879935986,5374.348906793814,6204.667179107783,SKU0100,BrandD Toothpaste,AY
2022-08-01,5760.074585878118,5348.598423987267,6189.634390499501,SKU0100,BrandD Toothpaste,AY
2022-08-08,5720.568505397734,5313.988790485341,6150.177349176425,SKU0100,BrandD Toothpaste,AY
2022-08-15,5741.719979265919,5292.150159673289,6174.6592200064415,SKU0100,BrandD Toothpaste,AY
2022-08-22,5842.5796903022765,5439.882108720257,6267.520866799816,SKU0100,BrandD Toothpaste,AY
2022-08-29,5952.211942151857,5515.648271278572,6368.970979870684,SKU0100,BrandD Toothpaste,AY
2022-09-05,5974.496325552245,5538.257900301589,6404.664750526061,SKU0100,BrandD Toothpaste,AY
2022-09-12,5896.393466075192,5412.075545171575,6328.779841255457,SKU0100,BrandD Toothpaste,AY
2022-09-19,5810.193643550757,5369.119785515354,6221.412903124729,SKU0100,BrandD Toothpaste,AY
2022-09-26,5812.391476705879,5370.166524606285,6214.236522738462,SKU0100,BrandD Toothpaste,AY
2022-10-03,5892.793279882115,5501.093409160508,6294.06983135395,SKU0100,BrandD Toothpaste,AY
2022-10-10,5948.743432586505,5534.168383068673,6365.170390372312,SKU0100,BrandD Toothpaste,AY
2022-10-17,5912.097608164745,5491.302218690474,6321.869436370763,SKU0100,BrandD Toothpaste,AY
2022-10-24,5835.24643605453,5363.966799821199,6269.016116425741,SKU0100,BrandD Toothpaste,AY
2022-10-31,5826.825946500265,5391.206277613769,6290.134208389476,SKU0100,BrandD Toothpaste,AY
2022-11-07,5912.720328436117,5443.454131549945,6347.457670057857,SKU0100,BrandD Toothpaste,AY
2022-11-14,5996.972137781299,5572.083532375607,6433.483702746934,SKU0100,BrandD Toothpaste,AY
2022-11-21,5979.800759502331,5551.018892005414,6387.322169013619,SKU0100,BrandD Toothpaste,AY
2022-11-28,5892.614678582984,5456.52799082805,6326.151263284191,SKU0100,BrandD Toothpaste,AY
2022-12-05,5877.513138102347,5441.7163107508595,6309.514495493295,SKU0100,BrandD Toothpaste,AY
2022-12-12,6021.491778686748,5616.865368510636,6463.86850250246,SKU0100,BrandD Toothpaste,AY
2022-12-19,6237.197613528955,5797.1471662572985,6690.779412458376,SKU0100,BrandD Toothpaste,AY
2022-12-26,6338.261547194916,5906.921994390505,6795.890042896105,SKU0100,BrandD Toothpaste,AY
2023-01-02,6232.457711867336,5812.682754273353,6693.779188364571,SKU0100,BrandD Toothpaste,AY
2023-01-09,6016.226526266383,5590.970705574167,6424.853630639947,SKU0100,BrandD Toothpaste,AY
2023-01-16,5867.110586224653,5431.52074640282,6330.89301666027,SKU0100,BrandD Toothpaste,AY
2023-01-23,5862.164927252062,5446.726904082302,6306.690982548042,SKU0100,BrandD Toothpaste,AY
2023-01-30,5926.507972771473,5524.942588792363,6371.950239155413,SKU0100,BrandD Toothpaste,AY
2023-02-06,5953.149200460523,5511.466588742151,6398.366704531286,SKU0100,BrandD Toothpaste,AY
2023-02-13,5935.270349955689,5534.931936826764,6377.724382454056,SKU0100,BrandD Toothpaste,AY
2023-02-20,5952.933362115802,5525.892219393488,6411.316826642146,SKU0100,BrandD Toothpaste,AY
2023-02-27,6045.096436102012,5633.395541579744,6450.43689749659,SKU0100,BrandD Toothpaste,AY
2023-03-06,6137.411704929867,5718.400933437785,6581.268718513188,SKU0100,BrandD Toothpaste,AY
2023-03-13,6120.1099927682,5695.117070198002,6543.292023124087,SKU0100,BrandD Toothpaste,AY
2023-03-20,5980.760480425836,5548.1899028831,6393.484525480832,SKU0100,BrandD Toothpaste,AY
2023-03-27,5829.077742365854,5399.593978292253,6250.420929216326,SKU0100,BrandD Toothpaste,AY
2023-04-03,5782.600092337496,5332.840068867594,6186.51888673088,SKU0100,BrandD Toothpaste,AY
2023-04-10,5846.627571336747,5432.727325130954,6298.718870996,SKU0100,BrandD Toothpaste,AY
2023-04-17,5922.14468495593,5505.194050934025,6382.35641737538,SKU0100,BrandD Toothpaste,AY
2023-04-24,5921.509326706569,5517.5657855370955,6362.756980649841,SKU0100,BrandD Toothpaste,AY
2023-05-01,5854.473680202383,5428.742614252326,6265.657103271076,SKU0100,BrandD Toothpaste,AY
2023-05-08,5797.804288252863,5403.321767770049,6199.137438640137,SKU0100,BrandD Toothpaste,AY
2023-05-15,5802.3280123156055,5375.005288777749,6258.067634902755,SKU0100,BrandD Toothpaste,AY
2023-05-22,5848.756431518811,5446.18883552927,6281.20556799908,SKU0100,BrandD Toothpaste,AY
2023-05-29,5886.114108780354,5467.551753006114,6335.679492856926,SKU0100,BrandD Toothpaste,AY
2023-06-05,5888.211323180786,5457.91527300745,6337.8147066965585,SKU0100,BrandD Toothpaste,AY
2023-06-12,5863.145358438871,5418.129922985412,6281.402520217156,SKU0100,BrandD Toothpaste,AY
2023-06-19,5826.330409068982,5398.444485429999,6308.234506924935,SKU0100,BrandD Toothpaste,AY
2023-06-26,5787.080796373726,5387.969149551249,6197.533407693895,SKU0100,BrandD Toothpaste,AY
2023-07-03,5759.1665649655115,5317.671365432219,6169.6226790888995,SKU0100,BrandD Toothpaste,AY
2023-07-10,5760.267380427466,5324.612664420274,6154.079582091602,SKU0100,BrandD Toothpaste,AY
2023-07-17,5786.685401744608,5359.162123348455,6225.152817586525,SKU0100,BrandD Toothpaste,AY
2023-07-24,5802.512484593921,5397.468612000608,6228.53294913478,SKU0100,BrandD Toothpaste,AY
2023-07-31,5776.981433432899,5336.207955330513,6192.691739224995,SKU0100,BrandD Toothpaste,AY
2023-08-07,5733.780892411575,5317.151073753569,6155.495749649456,SKU0100,BrandD Toothpaste,AY
2023-08-14,5740.222632257077,5279.950248826441,6136.086172640572,SKU0100,BrandD Toothpaste,AY
2023-08-21,5829.700684676066,5381.130338146844,6267.89864799672,SKU0100,BrandD Toothpaste,AY
2023-08-28,5945.618768141491,5541.7766405288685,6353.284932540772,SKU0100,BrandD Toothpaste,AY
2023-09-04,5987.935343756289,5535.41779352624,6398.145606138306,SKU0100,BrandD Toothpaste,AY
2023-09-11,5923.251724964726,5486.541484068177,6334.215425085324,SKU0100,BrandD Toothpaste,AY
2023-09-18,5829.684992481319,5398.463565118656,6276.85572298824,SKU0100,BrandD Toothpaste,AY
2023-09-25,5813.032714572294,5370.506229122613,6243.50777955849,SKU0100,BrandD Toothpaste,AY
2023-10-02,5885.676617779537,5456.720136442918,6311.260615989577,SKU0100,BrandD Toothpaste,AY
2023-10-09,5953.827370413635,5544.297301588673,6388.366347199667,SKU0100,BrandD Toothpaste,AY
2023-10-16,5933.403663381943,5512.472846372989,6368.973234806509,SKU0100,BrandD Toothpaste,AY
2023-10-23,5855.515420582671,5449.447951837614,6318.924015912187,SKU0100,BrandD Toothpaste,AY
2023-10-30,5829.094115012745,5412.030117861167,6252.465419765249,SKU0100,BrandD Toothpaste,AY
2023-11-06,5902.498460925408,5486.456737930645,6322.850600131998,SKU0100,BrandD Toothpaste,AY
2023-11-13,5996.503942372816,5570.996366437699,6391.769629801078,SKU0100,BrandD Toothpaste,AY
2023-11-20,5999.817749387461,5545.996814264192,6436.305636846477,SKU0100,BrandD Toothpaste,AY
2023-11-27,5916.167720686159,5477.677612713777,6350.39151006469,SKU0100,BrandD Toothpaste,AY
2023-12-04,5877.782009118518,5483.670616433435,6324.285765403395,SKU0100,BrandD Toothpaste,AY
2023-12-11,5994.512454141016,5577.498339006346,6411.929259158665,SKU0100,BrandD Toothpaste,AY
2023-12-18,6210.636780159175,5806.673841373647,6677.152032847812,SKU0100,BrandD Toothpaste,AY
2023-12-25,6344.013647216988,5933.299370026184,6776.771241974192,SKU0100,BrandD Toothpaste,AY
2023-12-31,6188.417078280749,5766.0637900774245,6604.580213585264,SKU0100,BrandD Toothpaste,AY
2024-01-07,5988.294709907315,5551.7847992464685,6451.400523709669,SKU0100,BrandD Toothpaste,AY
2024-01-14,5801.458969784847,5373.68604041333,6200.337864074038,SKU0100,BrandD Toothpaste,AY
2024-01-21,5752.231732275961,5296.08454137758,6194.527372633492,SKU0100,BrandD Toothpaste,AY
2024-01-28,5807.885478188321,5382.920584547976,6229.504053052646,SKU0100,BrandD Toothpaste,AY
2024-02-04,5853.619549473624,5420.039932011466,6267.325367700618,SKU0100,BrandD Toothpaste,AY
2024-02-11,5843.3770256003745,5404.193075784916,6296.271773520445,SKU0100,BrandD Toothpaste,AY
2024-02-18,5840.665499777467,5429.737772740356,6244.405543042325,SKU0100,BrandD Toothpaste,AY
2024-02-25,5911.74868871652,5485.576769228131,6320.385466179983,SKU0100,BrandD Toothpaste,AY
2024-03-03,6017.19938911732,5585.815573226784,6437.048709974978,SKU0100,BrandD Toothpaste,AY
2024-03-10,6043.205302866467,5594.799932187146,6466.982580309255,SKU0100,BrandD Toothpaste,AY
2024-03-17,5935.6637124732815,5520.248363001345,6346.60165699281,SKU0100,BrandD Toothpaste,AY
2024-03-24,5772.377789661121,5325.341818017337,6226.581505559171,SKU0100,BrandD Toothpaste,AY
2024-03-31,5684.790594845398,5267.740841567809,6128.802576945797,SKU0100,BrandD Toothpaste,AY
2024-04-07,5720.887035810497,5258.525443455843,6113.92880847032,SKU0100,BrandD Toothpaste,AY
2024-04-14,5805.448549677821,5387.361183892949,6249.7773073758935,SKU0100,BrandD Toothpaste,AY
2024-04-21,5833.430170717173,5373.15048394935,6282.649197816909,SKU0100,BrandD Toothpaste,AY
2024-04-28,5780.8027549982935,5319.470579024083,6206.997270922056,SKU0100,BrandD Toothpaste,AY
2024-05-05,5712.2784240024575,5285.073065057544,6165.692674957414,SKU0100,BrandD Toothpaste,AY
2024-05-12,5696.003940779784,5259.327537531532,6117.204094125234,SKU0100,BrandD Toothpaste,AY
2024-05-19,5734.352798310846,5336.7158501595195,6181.726287592827,SKU0100,BrandD Toothpaste,AY
2024-05-26,5779.427048408676,5357.6257414508145,6178.643773136352,SKU0100,BrandD Toothpaste,AY
2024-06-02,5793.20693949333,5370.000710943363,6233.52372892077,SKU0100,BrandD Toothpaste,AY
2024-06-09,5774.969083686686,5406.123739362976,6168.915472762361,SKU0100,BrandD Toothpaste,AY
2024-06-16,5740.713390866546,5314.555094482223,6166.915126717989,SKU0100,BrandD Toothpaste,AY
2024-06-23,5701.220222777536,5241.97207947355,6111.245941916328,SKU0100,BrandD Toothpaste,AY
2024-06-30,5667.566412741322,5252.424951623667,6099.880459169264,SKU0100,BrandD Toothpaste,AY
2024-07-07,5658.126963494046,5221.106389934747,6046.743342142734,SKU0100,BrandD Toothpaste,AY
